sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,drone_vertical_speed_m_s,drone_vertical_speed_age_s,drone_vertical_speed_valid,throttle_visual_correction_rc,throttle_damping_correction_rc,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_vertical_speed_kd,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
39,332493146861889,0.7800154389697127,commit_complete,227768,11680964967001,True,,15.087719298245613,17.01889044349285,0.0046875,-0.6958333333333333,4.432677213877184,-2.3133034209921552,227768,0.019349268986843526,15.087719298245613,17.01889044349285,0.0046875,-0.6958333333333333,0.0,-0.6658333333333333,4.432677213877184,-2.3133034209921552,tracking,True,,False,False,-3.9000771948485635,0.0,-0.38,0.09507759701227769,True,-66.58333333333333,7.6,-58.98333333333333,1500,1533,1603,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
40,332493166859079,0.8000126289553009,commit_complete,227769,11680997841901,True,,15.087719298245613,16.997127983291247,0.0046875,-0.6916666666666667,4.438352739215875,-2.3023954834682354,227769,0.005899772979319096,15.087719298245613,16.997127983291247,0.0046875,-0.6916666666666667,0.0,-0.6616666666666666,4.438352739215875,-2.3023954834682354,tracking,True,,False,False,-4.0000631447765045,0.0,-0.38,0.11507478699786589,True,-66.16666666666666,7.6,-58.566666666666656,1500,1533,1603,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
41,332493186882374,0.8200359239708632,commit_complete,227769,11680997841901,True,,15.087719298245613,16.997127983291247,0.0046875,-0.6916666666666667,4.438352739215875,-2.3023954834682354,227769,0.02592306799488142,15.087719298245613,16.997127983291247,0.0046875,-0.6916666666666667,0.0,-0.6616666666666666,4.438352739215875,-2.3023954834682354,tracking,True,,False,False,-4.100179619854316,0.0,-0.38,0.1350980820134282,True,-66.16666666666666,7.6,-58.566666666666656,1500,1534,1603,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
42,332493206851079,0.8400046289898455,commit_complete,227770,11681028304081,True,,15.087719298245613,16.975468580063275,0.0046875,-0.6875,4.44401583704247,-2.2914456659750235,227770,0.012457765988074243,15.087719298245613,16.975468580063275,0.0046875,-0.6875,0.0,-0.6575,4.44401583704247,-2.2914456659750235,tracking,True,,False,False,-4.200023144949228,0.0,-0.87,0.009232003008946776,True,-65.75,17.4,-48.35,1500,1535,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
43,332493226830368,0.8599839179660194,commit_complete,227770,11681028304081,True,,15.087719298245613,16.975468580063275,0.0046875,-0.6875,4.44401583704247,-2.2914456659750235,227770,0.03243705496424809,15.087719298245613,16.975468580063275,0.0046875,-0.6875,0.0,-0.6575,4.44401583704247,-2.2914456659750235,tracking,True,,False,False,-4.299919589830097,0.0,-0.87,0.029211291985120624,True,-65.75,17.4,-48.35,1500,1536,1614,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
44,332493246882132,0.8800356819992885,commit_complete,227771,11681061284223,True,,15.087719298245613,16.953912628789006,0.0046875,-0.6833333333333333,4.449666252784379,-2.280453954551994,227771,0.019055520999245346,15.087719298245613,16.953912628789006,0.0046875,-0.6833333333333333,0.0,-0.6533333333333333,4.449666252784379,-2.280453954551994,tracking,True,,False,False,-4.4001784099964425,0.0,-0.87,0.04926305601838976,True,-65.33333333333333,17.4,-47.93333333333333,1500,1537,1614,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
45,332493266844430,0.8999979799846187,commit_complete,227772,11681094194517,True,,15.087719298245613,16.93246052456849,0.0046875,-0.6791666666666667,4.455303730475052,-2.2694203377107294,227772,0.005531904986128211,15.087719298245613,16.93246052456849,0.0046875,-0.6791666666666667,0.0,-0.6491666666666667,4.455303730475052,-2.2694203377107294,tracking,True,,False,False,-4.499989899923094,0.0,-0.87,0.06922535400371999,True,-64.91666666666667,17.4,-47.51666666666667,1500,1537,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
46,332493286857404,0.9200109539669938,commit_complete,227772,11681094194517,True,,15.087719298245613,16.93246052456849,0.0046875,-0.6791666666666667,4.455303730475052,-2.2694203377107294,227772,0.025544878968503326,15.087719298245613,16.93246052456849,0.0046875,-0.6791666666666667,0.0,-0.6491666666666667,4.455303730475052,-2.2694203377107294,tracking,True,,False,False,-4.600054769834969,0.0,-0.87,0.0892383279860951,True,-64.91666666666667,17.4,-47.51666666666667,1500,1538,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
47,332493306831835,0.9399853849899955,commit_complete,227773,11681127179561,True,,15.087719298245613,16.889869438147738,0.0046875,-0.6708333333333333,4.466538840961863,-2.247227354358937,227773,0.012055037019308656,15.087719298245613,16.889869438147738,0.0046875,-0.6708333333333333,0.0,-0.6408333333333333,4.466538840961863,-2.247227354358937,tracking,True,,False,False,-4.6999269249499775,0.0,-0.87,0.10921275900909677,True,-64.08333333333333,17.4,-46.68333333333333,1500,1539,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
48,332493326835548,0.9599890979588963,commit_complete,227773,11681127179561,True,,15.087719298245613,16.889869438147738,0.0046875,-0.6708333333333333,4.466538840961863,-2.247227354358937,227773,0.032058749988209456,15.087719298245613,16.889869438147738,0.0046875,-0.6708333333333333,0.0,-0.6408333333333333,4.466538840961863,-2.247227354358937,tracking,True,,False,False,-4.7999454897944815,0.0,-0.87,0.12921647197799757,True,-64.08333333333333,17.4,-46.68333333333333,1500,1540,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
49,332493346834908,0.979988457984291,commit_complete,227774,11681160120711,True,,15.087719298245613,16.868731246534953,0.0046875,-0.6666666666666666,4.472135954999579,-2.2360679774997894,227774,0.01864067802671343,15.087719298245613,16.868731246534953,0.0046875,-0.6666666666666666,0.0,-0.6366666666666666,4.472135954999579,-2.2360679774997894,tracking,True,,False,False,-4.899942289921455,0.0,-0.87,0.14921583200339228,True,-63.66666666666666,17.4,-46.26666666666666,1500,1541,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
50,332493366866653,1.0000202030059882,commit_complete,227775,11681193050101,True,,15.087719298245613,16.837221760499173,0.0046875,-0.6604166666666667,4.480505339889956,-2.219250301164244,227775,0.005187721049878746,15.087719298245613,16.837221760499173,0.0046875,-0.6604166666666667,0.0,-0.6304166666666666,4.480505339889956,-2.219250301164244,tracking,True,,False,False,-5.000101015029941,0.0,-1.26,0.018219822028186172,True,-63.041666666666664,25.2,-37.84166666666667,1500,1542,1625,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
51,332493386831677,1.0199852269724943,commit_complete,227775,11681193050101,True,,15.087719298245613,16.837221760499173,0.0046875,-0.6604166666666667,4.480505339889956,-2.219250301164244,227775,0.02515274501638487,15.087719298245613,16.837221760499173,0.0046875,-0.6604166666666667,0.0,-0.6304166666666666,4.480505339889956,-2.219250301164244,tracking,True,,False,False,-5.099926134862471,0.0,-1.26,0.038184845994692296,True,-63.041666666666664,25.2,-37.84166666666667,1500,1542,1625,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
52,332493406855164,1.0400087139569223,commit_complete,227776,11681226055432,True,,15.087719298245613,16.805950822123858,0.0046875,-0.6541666666666667,4.488842391857569,-2.2023382985051194,227776,0.011708848003763705,15.087719298245613,16.805950822123858,0.0046875,-0.6541666666666667,0.0,-0.6241666666666666,4.488842391857569,-2.2023382985051194,tracking,True,,False,False,-5.2000435697846115,0.0,-1.26,0.058208332979120314,True,-62.416666666666664,25.2,-37.21666666666667,1500,1543,1626,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
53,332493426849199,1.0600027489708737,commit_complete,227776,11681226055432,True,,15.087719298245613,16.805950822123858,0.0046875,-0.6541666666666667,4.488842391857569,-2.2023382985051194,227776,0.03170288301771507,15.087719298245613,16.805950822123858,0.0046875,-0.6541666666666667,0.0,-0.6241666666666666,4.488842391857569,-2.2023382985051194,tracking,True,,False,False,-5.300013744854368,0.0,-1.26,0.07820236799307168,True,-62.416666666666664,25.2,-37.21666666666667,1500,1544,1626,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
54,332493446878730,1.0800322800059803,commit_complete,227777,11681258983481,True,,15.087719298245613,16.774919765473722,0.0046875,-0.6479166666666667,4.497146216746085,-2.1853319897000505,227777,0.018291372049134225,15.087719298245613,16.774919765473722,0.0046875,-0.6479166666666667,0.0,-0.6179166666666667,4.497146216746085,-2.1853319897000505,tracking,True,,False,False,-5.400161400029901,0.0,-1.26,0.0982318990281783,True,-61.791666666666664,25.2,-36.59166666666667,1500,1545,1626,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
55,332493466846221,1.099999770987779,commit_complete,227778,11681291843153,True,,15.087719298245613,16.744129924231146,0.0046875,-0.6416666666666667,4.505415914052425,-2.1682314086377295,227778,0.004774642002303153,15.087719298245613,16.744129924231146,0.0046875,-0.6416666666666667,0.0,-0.6116666666666667,4.505415914052425,-2.1682314086377295,tracking,True,,False,False,-5.4999988549388945,0.0,-1.26,0.11819939000997692,True,-61.16666666666667,25.2,-35.96666666666667,1500,1546,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
56,332493486848394,1.120001943956595,commit_complete,227778,11681291843153,True,,15.087719298245613,16.744129924231146,0.0046875,-0.6416666666666667,4.505415914052425,-2.1682314086377295,227778,0.024776814971119165,15.087719298245613,16.744129924231146,0.0046875,-0.6416666666666667,0.0,-0.6116666666666667,4.505415914052425,-2.1682314086377295,tracking,True,,False,False,-5.600009719782975,0.0,-1.26,0.13820156297879294,True,-61.16666666666667,25.2,-35.96666666666667,1500,1547,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
57,332493506872192,1.1400257420027629,commit_complete,227779,11681324922561,True,,15.377574370709382,17.034672692166527,0.0046875,-0.6354166666666666,4.5136505770780735,-2.1510366031387695,227779,0.011368943029083312,15.377574370709382,17.034672692166527,0.0046875,-0.6354166666666666,0.0,-0.6054166666666666,4.5136505770780735,-2.1510366031387695,tracking,True,,False,False,-5.700128710013814,0.0,-1.26,0.15822536102496088,True,-60.54166666666666,25.2,-35.341666666666654,1500,1548,1628,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
58,332493526844229,1.1599977790028788,commit_complete,227779,11681324922561,True,,15.377574370709382,17.034672692166527,0.0046875,-0.6354166666666666,4.5136505770780735,-2.1510366031387695,227779,0.03134098002919927,15.377574370709382,17.034672692166527,0.0046875,-0.6354166666666666,0.0,-0.6054166666666666,4.5136505770780735,-2.1510366031387695,tracking,True,,False,False,-5.799988895014394,0.0,-1.26,0.17819739802507684,True,-60.54166666666666,25.2,-35.341666666666654,1500,1548,1628,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
59,332493546857242,1.1800107919843867,commit_complete,227780,11681357824648,True,,15.087719298245613,16.683279219610476,0.0046875,-0.6291666666666667,4.521849293086265,-2.133747635175081,227780,0.017888695001602173,15.087719298245613,16.683279219610476,0.0046875,-0.6291666666666667,0.0,-0.5991666666666666,4.521849293086265,-2.133747635175081,tracking,True,,False,False,-5.900053959921934,0.0,-1.99,0.00874585600104183,True,-59.916666666666664,39.8,-20.116666666666667,1500,1549,1643,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
60,332493566839190,1.1999927400029264,commit_complete,227781,11681390882625,True,,15.377574370709382,16.973151454064485,0.0046875,-0.6229166666666667,4.530011143465093,-2.116364581087598,227781,0.0044027300318703055,15.377574370709382,16.973151454064485,0.0046875,-0.6229166666666667,0.0,-0.5929166666666666,4.530011143465093,-2.116364581087598,tracking,True,,False,False,-5.999963700014632,0.0,-1.99,0.028727804019581527,True,-59.291666666666664,39.8,-19.491666666666667,1500,1550,1644,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
61,332493586836599,1.219990148965735,commit_complete,227781,11681390882625,True,,15.377574370709382,16.973151454064485,0.0046875,-0.6229166666666667,4.530011143465093,-2.116364581087598,227781,0.024400138994678855,15.377574370709382,16.973151454064485,0.0046875,-0.6229166666666667,0.0,-0.5929166666666666,4.530011143465093,-2.116364581087598,tracking,True,,False,False,-6.099950744828675,0.0,-1.99,0.048725212982390076,True,-59.291666666666664,39.8,-19.491666666666667,1500,1551,1644,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
62,332493606966430,1.240119979949668,commit_complete,227782,11681423974189,True,,15.087719298245613,16.623409362567806,0.0046875,-0.6166666666666667,4.538135203896576,-2.0988875318021663,227782,0.011032360955141485,15.087719298245613,16.623409362567806,0.0046875,-0.6166666666666667,0.0,-0.5866666666666667,4.538135203896576,-2.0988875318021663,tracking,True,,False,False,-6.20059989974834,0.0,-1.99,0.06885504396632314,True,-58.666666666666664,39.8,-18.866666666666667,1500,1552,1645,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
63,332493626840549,1.2599940989748575,commit_complete,227782,11681423974189,True,,15.087719298245613,16.623409362567806,0.0046875,-0.6166666666666667,4.538135203896576,-2.0988875318021663,227782,0.030906479980330914,15.087719298245613,16.623409362567806,0.0046875,-0.6166666666666667,0.0,-0.5866666666666667,4.538135203896576,-2.0988875318021663,tracking,True,,False,False,-6.299970494874287,0.0,-1.99,0.08872916299151257,True,-58.666666666666664,39.8,-18.866666666666667,1500,1552,1645,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
64,332493646858297,1.2800118469749577,commit_complete,227783,11681456996602,True,,15.377574370709382,16.912635329595208,0.0046875,-0.6104166666666667,4.546220544531703,-2.0813165930434203,227783,0.017543610010761768,15.377574370709382,16.912635329595208,0.0046875,-0.6104166666666667,0.0,-0.5804166666666667,4.546220544531703,-2.0813165930434203,tracking,True,,False,False,-6.400059234874789,0.0,-1.99,0.10874691099161282,True,-58.04166666666667,39.8,-18.241666666666674,1500,1553,1646,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
65,332493666834649,1.2999881989671849,commit_complete,227784,11681489957858,True,,15.087719298245613,16.564530988458255,0.0046875,-0.6041666666666666,4.554266230171502,-2.0636518855464616,227784,0.004044678003992885,15.087719298245613,16.564530988458255,0.0046875,-0.6041666666666666,0.0,-0.5741666666666666,4.554266230171502,-2.0636518855464616,tracking,True,,False,False,-6.499940994835924,0.0,-1.99,0.12872326298383996,True,-57.41666666666666,39.8,-17.61666666666666,1500,1554,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
66,332493686845897,1.3199994469759986,commit_complete,227784,11681489957858,True,,15.087719298245613,16.564530988458255,0.0046875,-0.6041666666666666,4.554266230171502,-2.0636518855464616,227784,0.024055926012806594,15.087719298245613,16.564530988458255,0.0046875,-0.6041666666666666,0.0,-0.5741666666666666,4.554266230171502,-2.0636518855464616,tracking,True,,False,False,-6.599997234879993,0.0,-1.99,0.14873451099265367,True,-57.41666666666666,39.8,-17.61666666666666,1500,1555,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
67,332493706880297,1.3400338469655253,commit_complete,227785,11681522993338,True,,15.377574370709382,16.853135146228016,0.0046875,-0.5979166666666667,4.562271320454133,-2.0458935452661504,227785,0.010702907980885357,15.377574370709382,16.853135146228016,0.0046875,-0.5979166666666667,0.0,-0.5679166666666666,4.562271320454133,-2.0458935452661504,tracking,True,,False,False,-6.7001692348276265,0.0,-1.99,0.1687689109821804,True,-56.791666666666664,39.8,-16.991666666666667,1500,1556,1648,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
68,332493726835408,1.3599889579927549,commit_complete,227785,11681522993338,True,,15.377574370709382,16.853135146228016,0.0046875,-0.5979166666666667,4.562271320454133,-2.0458935452661504,227785,0.030658019008114934,15.377574370709382,16.853135146228016,0.0046875,-0.5979166666666667,0.0,-0.5679166666666666,4.562271320454133,-2.0458935452661504,tracking,True,,False,False,-6.799944789963774,0.0,-2.65,0.018903046031482518,True,-56.791666666666664,53.0,-3.7916666666666643,1500,1557,1661,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
69,332493746856499,1.3800100489752367,commit_complete,227786,11681555941084,True,,15.087719298245613,16.506654706988545,0.0046875,-0.5916666666666667,4.570234870048054,-2.0280417235838235,227786,0.017163205018732697,15.087719298245613,16.506654706988545,0.0046875,-0.5916666666666667,0.0,-0.5616666666666666,4.570234870048054,-2.0280417235838235,tracking,True,,False,False,-6.900050244876184,0.0,-2.65,0.038924137013964355,True,-56.166666666666664,53.0,-3.1666666666666643,1500,1558,1662,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
70,332493766859296,1.4000128459883854,commit_complete,227787,11681588957296,True,,15.377574370709382,16.794661701804934,0.0046875,-0.5854166666666667,4.578155928851229,-2.0100965875112426,227787,0.0037459590239450336,15.377574370709382,16.794661701804934,0.0046875,-0.5854166666666667,0.0,-0.5554166666666667,4.578155928851229,-2.0100965875112426,tracking,True,,False,False,-7.000064229941927,0.0,-2.65,0.05892693402711302,True,-55.541666666666664,53.0,-2.5416666666666643,1500,1558,1662,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
71,332493786858875,1.4200124249910004,commit_complete,227787,11681588957296,True,,15.377574370709382,16.794661701804934,0.0046875,-0.5854166666666667,4.578155928851229,-2.0100965875112426,227787,0.023745538026560098,15.377574370709382,16.794661701804934,0.0046875,-0.5854166666666667,0.0,-0.5554166666666667,4.578155928851229,-2.0100965875112426,tracking,True,,False,False,-7.100062124955002,0.0,-2.65,0.07892651302972808,True,-55.541666666666664,53.0,-2.5416666666666643,1500,1559,1663,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
72,332493806859266,1.4400128159904853,commit_complete,227788,11681623332605,True,,15.377574370709382,16.75625513190161,0.0046875,-0.5770833333333333,4.588649593129835,-1.986024902026507,227788,0.010281165014021099,15.377574370709382,16.75625513190161,0.0046875,-0.5770833333333333,0.0,-0.5470833333333333,4.588649593129835,-1.986024902026507,tracking,True,,False,False,-7.200064079952426,0.0,-2.65,0.09892690402921289,True,-54.70833333333333,53.0,-1.7083333333333286,1500,1560,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
73,332493826849196,1.4600027459673584,commit_complete,227788,11681623332605,True,,15.377574370709382,16.75625513190161,0.0046875,-0.5770833333333333,4.588649593129835,-1.986024902026507,227788,0.0302710949908942,15.377574370709382,16.75625513190161,0.0046875,-0.5770833333333333,0.0,-0.5470833333333333,4.588649593129835,-1.986024902026507,tracking,True,,False,False,-7.300013729836792,0.0,-2.65,0.11891683400608599,True,-54.70833333333333,53.0,-1.7083333333333286,1500,1561,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
74,332493846816194,1.4799697439884767,commit_complete,227789,11681654950618,True,,15.377574370709382,16.71831285193886,0.0046875,-0.56875,4.599063745681959,-1.9617881290174606,227789,0.016738487989641726,15.377574370709382,16.71831285193886,0.0046875,-0.56875,0.0,-0.53875,4.599063745681959,-1.9617881290174606,tracking,True,,False,False,-7.3998487199423835,0.0,-2.65,0.13888383202720433,True,-53.87499999999999,53.0,-0.8749999999999929,1500,1562,1665,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
75,332493866843947,1.4999974969541654,commit_complete,227790,11681688134095,True,,15.377574370709382,16.6808380301425,0.0046875,-0.5604166666666667,4.609396098815415,-1.9373867977833539,227790,0.00329942797543481,15.377574370709382,16.6808380301425,0.0046875,-0.5604166666666667,0.0,-0.5304166666666666,4.609396098815415,-1.9373867977833539,tracking,True,,False,False,-7.499987484770827,0.0,-2.65,0.15891158499289304,True,-53.041666666666664,53.0,-0.0416666666666643,1500,1562,1666,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
76,332493886849196,1.52000274596503,commit_complete,227790,11681688134095,True,,15.377574370709382,16.6808380301425,0.0046875,-0.5604166666666667,4.609396098815415,-1.9373867977833539,227790,0.023304676986299455,15.377574370709382,16.6808380301425,0.0046875,-0.5604166666666667,0.0,-0.5304166666666666,4.609396098815415,-1.9373867977833539,tracking,True,,False,False,-7.60001372982515,0.0,-3.23,0.017588293994776905,True,-53.041666666666664,64.6,11.55833333333333,1500,1563,1677,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
77,332493906860267,1.540013816964347,commit_complete,227791,11681721873000,True,,15.377574370709382,16.643833824062646,0.0046875,-0.5520833333333334,4.619644352955482,-1.912821489895629,227791,0.009860638994723558,15.377574370709382,16.643833824062646,0.0046875,-0.5520833333333334,0.0,-0.5220833333333333,4.619644352955482,-1.912821489895629,tracking,True,,False,False,-7.700069084821735,0.0,-3.23,0.037599364994093776,True,-52.208333333333336,64.6,12.391666666666659,1500,1564,1678,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
