local_time,elapsed_s,sample_source,phase,state,state_id,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,roll_deg,pitch_deg,yaw_deg,joystick_throttle_pwm,output_throttle_pwm,output_correction_pwm,output_saturated,output_roll_pwm,output_pitch_pwm,output_yaw_pwm,TAKEOFF_ALT,TAKEOFF_RATE,ALT_KP,ALT_KI,ALT_KD,ALT_OUT_LIMIT,HOV_BASELINE
2026-08-06T15:49:39.798+03:00,5.485562,RC_CHANNELS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1662,2,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:39.849+03:00,5.537120,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1663,3,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:39.947+03:00,5.635119,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1663,3,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.046+03:00,5.733660,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1664,4,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.149+03:00,5.836933,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1664,4,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.248+03:00,5.936004,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1665,5,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.295+03:00,5.983004,GLOBAL_POSITION_INT,Requesting automatic takeoff from MANUAL,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1665,5,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.296+03:00,5.983397,RC_CHANNELS,Requesting automatic takeoff from MANUAL,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1665,5,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.347+03:00,6.035027,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1666,6,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.450+03:00,6.138292,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1666,6,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
