sample_index,time_monotonic_ns,elapsed_s,end_reason,phase,tracker_id,frame_id,camera_timestamp_ns,camera_received_at_s,camera_age_s,new_camera_frame,locked,score,bbox_x,bbox_y,bbox_width,bbox_height,dx_norm,dy_norm,bbox_fill,scale_px,log_scale,scale_innovation,scale_reason,filtered_log_scale_rate_hz,inverse_ttc_measured_hz,measured_ttc_s,effective_ttc_s,ttc_prediction_age_s,roll_deg,pitch_deg,heading_deg,attitude_age_s,altitude_m,vertical_distance_m,target_ttc_s,inverse_ttc_target_hz,pitch_initial_deg,pitch_raw_deg,pitch_command_deg,roll_target_deg,roll_command_deg,horizontal_alignment_scale,vertical_nominal_m_s,vertical_alignment_m_s,vertical_target_m_s,vertical_setpoint_m_s,vario_m_s,vario_age_s,vertical_error_m_s,throttle_p_rc,throttle_i_rc,raw_vertical_accel_m_s2,filtered_vertical_accel_m_s2,throttle_d_rc,tilt_hover_rc,throttle_command_rc,yaw_rate_target_dps,yaw_rate_dps,alignment_count,commit_count,commit_block_reason,exit_requested,exit_reason,result_valid,result_reason,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4
30,425632507437535,0.6000066410051659,target_lost_or_stale,tracking,0,706596,175062766696281,425632.501317911,0.006119623954873532,True,True,0.0,315,354,14,17,0.00625,-0.5104166666666666,0.035416666666666666,15.427248620541512,2.7357560522984232,0.0005835146727912743,,0.0004171789341849224,0.0004171789341849224,30.0,29.993880376045126,0.006119623954873532,0.0,1.2,0.0,0.05949428997701034,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.785797762383668,-7.400006589887198,0.0,0.0,1.0,-0.32573311213853134,-0.5,-0.8257331121385314,-0.6000066410051659,0.0,0.10817016096552834,-0.6000066410051659,-12.000132820103317,-0.5580123728413883,0.0,0.0,-0.0,1665.5581451929447,1653,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1562,1653,1500,2000,2000,1000,1000
31,425632527428886,0.6199979920056649,target_lost_or_stale,tracking,0,706596,175062766696281,425632.501317911,0.026110974955372512,False,True,0.0,315,354,14,17,0.00625,-0.5104166666666666,0.035416666666666666,,2.7357560522984232,,duplicate frame,0.0004171789341849224,0.0004171789341849224,30.0,29.973889025044627,0.026110974955372512,0.0,0.9,0.0,0.019200527982320637,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.785688896194908,-7.499963344889693,0.0,0.0,1.0,-0.3259503627252605,-0.5,-0.8259503627252605,-0.6199979920056649,0.0,0.009057666989974678,-0.6199979920056649,-12.399959840113297,-0.5951961652747577,0.0,0.0,-0.0,1665.995156005388,1653,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1562,1653,1500,2000,2000,1000,1000
32,425632547427528,0.6399966340395622,target_lost_or_stale,tracking,0,706597,175062798609384,425632.534782067,0.012645461014471948,True,True,0.0,315,356,14,17,0.00625,-0.51875,0.035416666666666666,15.427248620541512,2.735897876238083,0.0003653239963914423,,0.0012905289070133312,0.0012905289070133312,30.0,29.987354538985528,0.012645461014471948,0.0,0.9,0.0,0.03919917001621798,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.738345011191743,-7.59995655505918,0.0,0.0,1.0,-0.325803998058527,-0.5,-0.825803998058527,-0.6399966340395622,0.0,0.029056309023872018,-0.6399966340395622,-12.799932680791244,-0.6335933560359269,0.0,0.0,-0.0,1665.433526036827,1652,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1563,1652,1500,2000,2000,1000,1000
33,425632567424973,0.6599940790329129,target_lost_or_stale,tracking,0,706597,175062798609384,425632.534782067,0.0326429060078226,False,True,0.0,315,356,14,17,0.00625,-0.51875,0.035416666666666666,,2.735897876238083,,duplicate frame,0.0012905289070133312,0.0012905289070133312,30.0,29.967357093992177,0.0326429060078226,0.0,0.9,0.0,0.05919661500956863,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.738237918790606,-7.699943780025933,0.0,0.0,1.0,-0.32602140954093944,-0.5,-0.8260214095409395,-0.6599940790329129,0.0,0.04905375401722267,-0.6599940790329129,-13.199881580658257,-0.6731879419101203,0.0,0.0,-0.0,1665.8730695225684,1652,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1652,1500,2000,2000,1000,1000
34,425632587431087,0.6800001930096187,target_lost_or_stale,tracking,0,706598,175062831124063,425632.568173469,0.019257617997936904,True,True,0.0,315,357,14,17,0.00625,-0.5229166666666667,0.035416666666666666,15.427248620541512,2.736008997617443,0.00019436802814531973,,0.0017562009461169763,0.0017562009461169763,30.0,29.980742382002063,0.019257617997936904,0.0,0.7,0.0,0.018991588964127004,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.714601308517654,-7.714601308517654,0.0,0.0,1.0,-0.32587585308978523,-0.5,-0.8258758530897852,-0.6800001930096187,0.0,0.06905986799392849,-0.6800001930096187,-13.600003860192373,-0.7140004260067175,0.0,0.0,-0.0,1666.3140042861992,1652,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1652,1500,2000,2000,1000,1000
35,425632607443504,0.7000126100028865,target_lost_or_stale,tracking,0,706599,175062865414618,425632.601703157,0.005740346969105303,True,True,0.0,315,357,14,17,0.00625,-0.5229166666666667,0.035416666666666666,15.427248620541512,2.736091491509234,6.745434846733289e-05,,0.0019171433286953616,0.0019171433286953616,30.0,29.994259653030895,0.005740346969105303,0.0,0.7,0.0,0.03900400595739484,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.7146730223179265,-7.7146730223179265,0.0,0.0,1.0,-0.3257289932479714,-0.5,-0.8257289932479714,-0.7000126100028865,0.0,0.08907228498719633,-0.7000126100028865,-14.00025220005773,-0.7560272587624881,0.0,0.0,-0.0,1665.7562794588202,1651,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1651,1500,2000,2000,1000,1000
36,425632627448961,0.7200180670479313,target_lost_or_stale,tracking,0,706599,175062865414618,425632.601703157,0.025745804014150053,False,True,0.0,315,357,14,17,0.00625,-0.5229166666666667,0.035416666666666666,,2.736091491509234,,duplicate frame,0.0019171433286953616,0.0019171433286953616,30.0,29.97425419598585,0.025745804014150053,0.0,0.7,0.0,0.05900946300243959,9.97,-9.770000000000001,9.770000000000001,0.10235414534288638,-10.0,-7.714566863471665,-7.714566863471665,0.0,0.0,1.0,-0.3259463917306873,-0.5,-0.8259463917306873,-0.7200180670479313,0.0,0.10907774203224108,-0.7200180670479313,-14.400361340958625,-0.7992401302984388,0.0,0.0,-0.0,1666.199601471257,1651,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1651,1500,2000,2000,1000,1000
37,425632647430635,0.7399997410248034,target_lost_or_stale,tracking,0,706600,175062897366043,425632.635104163,0.012326471973210573,True,True,0.0,315,356,14,17,0.00625,-0.51875,0.035416666666666666,15.427248620541512,2.736148459808818,-2.018918935497993e-05,,0.001868787445416364,0.001868787445416364,30.0,29.98767352802679,0.012326471973210573,0.0,0.8,0.0,0.008668876020237803,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.737843058476781,-7.737843058476781,0.0,0.0,1.0,-0.3261340027214686,-0.5,-0.8261340027214685,-0.7399997410248034,0.0,0.018800318997818977,-0.7399997410248034,-14.799994820496067,-0.843599431002821,0.0,0.0,-0.0,1665.6435942514988,1650,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1650,1500,2000,2000,1000,1000
38,425632667469355,0.7600384610123001,target_lost_or_stale,tracking,0,706600,175062897366043,425632.635104163,0.03236519196070731,False,True,0.0,315,356,14,17,0.00625,-0.51875,0.035416666666666666,,2.736148459808818,,duplicate frame,0.001868787445416364,0.001868787445416364,30.0,29.967634808039293,0.03236519196070731,0.0,0.8,0.0,0.028707596007734537,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.737735747171502,-7.737735747171502,0.0,0.0,1.0,-0.3263520815922504,-0.5,-0.8263520815922504,-0.7600384610123001,0.0,0.03883903898531571,-0.7600384610123001,-15.200769220246002,-0.8892900247026813,0.0,0.0,-0.0,1666.0900592449486,1650,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1564,1650,1500,2000,2000,1000,1000
39,425632687483741,0.7800528470543213,target_lost_or_stale,tracking,0,706601,175062930612989,425632.668508586,0.018975155020598322,True,True,0.0,315,355,14,17,0.00625,-0.5145833333333333,0.035416666666666666,15.427248620541512,2.7361844435163287,-7.554873937110074e-05,,0.0016878563407862596,0.0016878563407862596,30.0,29.9810248449794,0.018975155020598322,0.0,0.8,0.0,0.04872198204975575,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.761511430140798,-7.761511430140798,0.0,0.0,1.0,-0.32620632718756953,-0.5,-0.8262063271875695,-0.7800528470543213,0.0,0.058853425027336925,-0.7800528470543213,-15.601056941086426,-0.9361268611450501,0.0,0.0,-0.0,1666.5371838022315,1650,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1565,1650,1500,2000,2000,1000,1000
40,425632707443390,0.8000124960090034,target_lost_or_stale,tracking,0,706602,175062964665870,425632.702025679,0.005417710985057056,True,True,0.0,315,352,14,17,0.00625,-0.5020833333333333,0.035416666666666666,15.427248620541512,2.736204028002775,-0.00010567871851963062,,0.0014356179535240795,0.0014356179535240795,30.0,29.994582289014943,0.005417710985057056,0.0,0.8,0.0,0.0686816310044378,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.832698378793353,-7.832698378793353,0.0,0.0,1.0,-0.32605888309309033,-0.5,-0.8260588830930904,-0.8000124960090034,0.0,0.07881307398201898,-0.8000124960090034,-16.000249920180067,-0.9840307668841461,0.0,0.0,-0.0,1665.9842806870643,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1565,1649,1500,2000,2000,1000,1000
41,425632727456064,0.8200251700473018,target_lost_or_stale,tracking,0,706602,175062964665870,425632.702025679,0.025430385023355484,False,True,0.0,315,352,14,17,0.00625,-0.5020833333333333,0.035416666666666666,,2.736204028002775,,duplicate frame,0.0014356179535240795,0.0014356179535240795,30.0,29.974569614976645,0.025430385023355484,0.0,1.2,0.0,0.019450877036433667,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.832587546578802,-7.832587546578802,0.0,0.0,1.0,-0.3262765779667266,-0.5,-0.8262765779667266,-0.8200251700473018,0.0,0.0988257480203174,-0.8200251700473018,-16.400503400946036,-1.0332634561782168,0.0,0.0,-0.0,1666.4337668571243,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1565,1649,1500,2000,2000,1000,1000
42,425632747445739,0.8400148450164124,target_lost_or_stale,tracking,0,706603,175062996603631,425632.735413003,0.01203273597639054,True,True,0.0,315,350,14,17,0.00625,-0.49375,0.035416666666666666,15.427248620541512,2.7362111415314674,-0.00011662260881495357,,0.0011561763097222553,0.0011561763097222553,30.0,29.98796726402361,0.01203273597639054,0.0,1.2,0.0,0.039440552005544305,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.880070325511542,-7.880070325511542,0.0,0.0,1.0,-0.32613080819696005,-0.5,-0.82613080819696,-0.82613080819696,0.0,0.11881542298942804,-0.82613080819696,-16.5226161639392,-1.0828057151916946,0.0,0.0,-0.0,1666.605421879131,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1566,1649,1500,2000,2000,1000,1000
43,425632767464602,0.8600337080424652,target_lost_or_stale,tracking,0,706603,175062996603631,425632.735413003,0.032051599002443254,False,True,0.0,315,350,14,17,0.00625,-0.49375,0.035416666666666666,,2.7362111415314674,,duplicate frame,0.0011561763097222553,0.0011561763097222553,30.0,29.967948400997557,0.032051599002443254,0.0,1.2,0.0,0.05945941503159702,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.879957553739728,-7.879957553739728,0.0,0.0,1.0,-0.3263486665531782,-0.5,-0.8263486665531782,-0.8263486665531782,0.0,0.01940007001394406,-0.8263486665531782,-16.526973331063562,-1.1324333974941627,0.0,0.0,-0.0,1666.6594067285578,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1566,1649,1500,2000,2000,1000,1000
44,425632787444359,0.8800134650082327,target_lost_or_stale,tracking,0,706604,175063029500033,425632.768855629,0.018588729959446937,True,True,0.0,315,347,14,17,0.00625,-0.48125,0.035416666666666666,15.427248620541512,2.7362097425097143,-0.00011447026765631918,,0.0008823454984066097,0.0008823454984066097,30.0,29.981411270040553,0.018588729959446937,0.0,1.7,0.0,0.019167781982105225,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.951145346433345,-7.951145346433345,0.0,0.0,1.0,-0.32620212277241384,-0.5,-0.8262021227724139,-0.8262021227724139,0.0,0.03937982697971165,-0.8262021227724139,-16.524042455448278,-1.181955350346945,0.0,0.0,-0.0,1666.7059978057953,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1566,1649,1500,2000,2000,1000,1000
45,425632807448835,0.9000179410213605,target_lost_or_stale,tracking,0,706605,175063063379058,425632.80231442,0.005134414997883141,True,True,0.0,315,344,14,17,0.00625,-0.46875,0.035416666666666666,15.427248620541512,2.7362028899626614,-0.00010392788757540572,,0.0006338538236081567,0.0006338538236081567,30.0,29.994865585002117,0.005134414997883141,0.0,1.7,0.0,0.03917225799523294,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.022336763165972,-8.022336763165972,0.0,0.0,1.0,-0.32605580352692587,-0.5,-0.8260558035269259,-0.8260558035269259,0.0,0.059384302992839366,-0.8260558035269259,-16.52111607053852,-1.231529790868423,0.0,0.0,-0.0,1666.752645861407,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1649,1500,2000,2000,1000,1000
46,425632827441097,0.9200102030299604,target_lost_or_stale,tracking,0,706605,175063063379058,425632.80231442,0.025126677006483078,False,True,0.0,315,344,14,17,0.00625,-0.46875,0.035416666666666666,,2.7362028899626614,,duplicate frame,0.0006338538236081567,0.0006338538236081567,30.0,29.974873322993517,0.025126677006483078,0.0,1.7,0.0,0.05916452000383288,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.022218634145888,-8.022218634145888,0.0,0.0,1.0,-0.32627327210413365,-0.5,-0.8262732721041337,-0.8262732721041337,0.0,0.0793765650014393,-0.8262732721041337,-16.525465442082673,-1.2810870061082502,0.0,0.0,-0.0,1666.8065524481908,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1649,1500,2000,2000,1000,1000
47,425632847431801,0.9400009070523083,target_lost_or_stale,tracking,0,706606,175063095382636,425632.835769336,0.011662465054541826,True,True,0.0,315,342,14,17,0.00625,-0.46041666666666664,0.035416666666666666,15.427248620541512,2.7361930299604036,-8.87586533324658e-05,,0.0004216072206857551,0.0004216072206857551,30.0,29.988337534945458,0.011662465054541826,0.0,2.1,0.0,0.018957419029902667,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.069706807293256,-8.069706807293256,0.0,0.0,1.0,-0.32612678140638346,-0.5,-0.8261267814063835,-0.8261267814063835,0.0,0.09936726902378723,-0.8261267814063835,-16.52253562812767,-1.33063157402434,0.0,0.0,-0.0,1666.853167202152,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1649,1500,2000,2000,1000,1000
48,425632867436457,0.9600055630435236,target_lost_or_stale,tracking,0,706606,175063095382636,425632.835769336,0.031667121045757085,False,True,0.0,315,342,14,17,0.00625,-0.46041666666666664,0.035416666666666666,,2.7361930299604036,,duplicate frame,0.0004216072206857551,0.0004216072206857551,30.0,29.968332878954243,0.031667121045757085,0.0,2.1,0.0,0.038962075021117926,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.069586698545333,-8.069586698545333,0.0,0.0,1.0,-0.3263444796713456,-0.5,-0.8263444796713456,-0.8263444796713456,0.0,0.11937192501500249,-0.8263444796713456,-16.52688959342691,-1.380223785162535,0.0,0.0,-0.0,1666.9071133785894,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1649,1500,2000,2000,1000,1000
49,425632887441355,0.9800104610039853,target_lost_or_stale,tracking,0,706607,175063129623304,425632.869177881,0.018263473990373313,True,True,0.0,315,340,14,17,0.00625,-0.45208333333333334,0.035416666666666666,15.427248620541512,2.7361819928012476,-7.177840847738537e-05,,0.0002497268626675502,0.0002497268626675502,30.0,29.981736526009627,0.018263473990373313,0.0,2.1,0.0,0.0589669729815796,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.117075179817785,-8.117075179817785,0.0,0.0,1.0,-0.32619858397847296,-0.5,-0.8261985839784729,-0.8261985839784729,0.0,0.019534354971256107,-0.8261985839784729,-16.523971679569456,-1.4298078402652368,0.0,0.0,-0.0,1666.9537795198346,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1649,1500,2000,2000,1000,1000
50,425632907431036,1.0000001420266926,target_lost_or_stale,tracking,0,706608,175063162425622,425632.90264994,0.004781096009537578,True,True,0.0,315,339,14,17,0.00625,-0.4479166666666667,0.035416666666666666,15.427248620541512,2.7361710964803025,-5.501483779202232e-05,,0.00011823847640198142,0.00011823847640198142,30.0,29.995218903990462,0.004781096009537578,0.0,2.3,0.0,0.018705921014770865,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.140861941553005,-8.140861941553005,0.0,0.0,1.0,-0.3260519628579508,-0.5,-0.8260519628579508,-0.8260519628579508,0.0,0.03952403599396348,-0.8260519628579508,-16.521039257159018,-1.479345386002372,0.0,0.0,-0.0,1667.0003846431614,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1649,1500,2000,2000,1000,1000
51,425632927444948,1.0200140540255234,target_lost_or_stale,tracking,0,706608,175063162425622,425632.90264994,0.024795008008368313,False,True,0.0,315,339,14,17,0.00625,-0.4479166666666667,0.035416666666666666,,2.7361710964803025,,duplicate frame,0.00011823847640198142,0.00011823847640198142,30.0,29.97520499199163,0.024795008008368313,0.0,2.3,0.0,0.0387198330136016,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.140739049888978,-8.140739049888978,0.0,0.0,1.0,-0.32626966196270846,-0.5,-0.8262696619627085,-0.8262696619627085,0.0,0.059537947992794216,-0.8262696619627085,-16.525393239254168,-1.5289560509078477,0.0,0.0,-0.0,1667.054349290162,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1649,1500,2000,2000,1000,1000
52,425632947437053,1.0400061590480618,target_lost_or_stale,tracking,0,706609,175063194497955,425632.936084123,0.011352930043358356,True,True,0.0,315,339,14,17,0.00625,-0.4479166666666667,0.035416666666666666,15.427248620541512,2.736161150189161,-3.971285142112535e-05,,2.321512515474982e-05,2.321512515474982e-05,30.0,29.98864706995664,0.011352930043358356,0.0,2.3,0.0,0.058711938036140054,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.140821606529455,-8.140821606529455,0.0,0.0,1.0,-0.32612341521061294,-0.5,-0.8261234152106129,-0.8261234152106129,0.0,0.07953005301533267,-0.8261234152106129,-16.52246830421226,-1.578503889143254,0.0,0.0,-0.0,1667.1009721933556,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1649,1500,2000,2000,1000,1000
53,425632967430295,1.059999401040841,target_lost_or_stale,tracking,0,706609,175063194497955,425632.936084123,0.03134617203613743,False,True,0.0,315,339,14,17,0.00625,-0.4479166666666667,0.035416666666666666,,2.736161150189161,,duplicate frame,2.321512515474982e-05,2.321512515474982e-05,30.0,29.968653827963863,0.03134617203613743,0.0,2.2,0.0,0.018476872995961457,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.140698788040227,-8.140698788040227,0.0,0.0,1.0,-0.32634098468828276,-0.5,-0.8263409846882828,-0.8263409846882828,0.0,0.09952329500811175,-0.8263409846882828,-16.526819693765656,-1.6280675949695265,0.0,0.0,-0.0,1667.1548872887352,1649,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1649,1500,2000,2000,1000,1000
54,425632987460242,1.0800293480278924,target_lost_or_stale,tracking,0,706610,175063228584071,425632.969444592,0.01801564998459071,True,True,0.0,315,340,14,17,0.00625,-0.45208333333333334,0.035416666666666666,15.427248620541512,2.7361526189193146,-2.6587820887602476e-05,,-4.054374072172267e-05,0.0,30.0,29.98198435001541,0.01801564998459071,0.0,2.2,0.0,0.038506819983012974,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.117076690387341,-8.117076690387341,0.0,0.0,1.0,-0.3261958876979727,-0.5,-0.8261958876979727,-0.8261958876979727,0.0,0.11955324199516326,-0.8261958876979727,-16.523917753959452,-1.6777135744640574,0.0,0.0,-0.0,1666.2016313284234,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1568,1648,1500,2000,2000,1000,1000
55,425633007433121,1.1000022270018235,target_lost_or_stale,tracking,0,706611,175063260609648,425633.00292542,0.004507700970862061,True,True,0.0,315,341,14,17,0.00625,-0.45625,0.035416666666666666,15.427248620541512,2.7361456878553567,-1.592464556798845e-05,,-7.859452148224129e-05,0.0,30.0,29.995492299029138,0.004507700970862061,0.0,2.2,0.0,0.05847969895694405,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.093454356972615,-8.093454356972615,0.0,0.0,1.0,-0.32604899104511614,-0.5,-0.8260489910451161,-0.8260489910451161,0.0,0.019532051985152066,-0.8260489910451161,-16.520979820902323,-1.7272093040381034,0.0,0.0,-0.0,1666.2481891249404,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1648,1500,2000,2000,1000,1000
56,425633027451458,1.1200205640052445,target_lost_or_stale,tracking,0,706611,175063260609648,425633.00292542,0.0245260379742831,False,True,0.0,315,341,14,17,0.00625,-0.45625,0.035416666666666666,,2.7361456878553567,,duplicate frame,-7.859452148224129e-05,0.0,30.0,29.975473962025717,0.0245260379742831,0.0,1.9,0.0,0.018289710977114737,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.09333329570605,-8.09333329570605,0.0,0.0,1.0,-0.3262667343438755,-0.5,-0.8262667343438754,-0.8262667343438754,0.0,0.039550388988573104,-0.8262667343438754,-16.525334686877507,-1.7768307618665389,0.0,0.0,-0.0,1666.302165448744,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1648,1500,2000,2000,1000,1000
57,425633047431664,1.140000770043116,target_lost_or_stale,tracking,0,706612,175063293425581,425633.036356295,0.011075369024183601,True,True,0.0,315,343,14,17,0.00625,-0.46458333333333335,0.035416666666666666,15.427248620541512,2.7361403571341354,-7.723535996984054e-06,,-9.707692375203076e-05,0.0,30.0,29.988924630975816,0.011075369024183601,0.0,1.9,0.0,0.03826991701498628,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.046006002949515,-8.046006002949515,0.0,0.0,1.0,-0.3261203967913593,-0.5,-0.8261203967913593,-0.8261203967913593,0.0,0.059530595026444644,-0.8261203967913593,-16.522407935827186,-1.8263489290864776,0.0,0.0,-0.0,1666.3487568649136,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1648,1500,2000,2000,1000,1000
58,425633067426353,1.1599954590201378,target_lost_or_stale,tracking,0,706612,175063293425581,425633.036356295,0.031070058001205325,False,True,0.0,315,343,14,17,0.00625,-0.46458333333333335,0.035416666666666666,,2.7361403571341354,,duplicate frame,-9.707692375203076e-05,0.0,30.0,29.968929941998795,0.031070058001205325,0.0,1.9,0.0,0.058264605992008,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-8.045886885767764,-8.045886885767764,0.0,0.0,1.0,-0.3263379779968119,-0.5,-0.8263379779968119,-0.8263379779968119,0.0,0.07952528400346637,-0.8263379779968119,-16.526759559936238,-1.8759160416663194,0.0,0.0,-0.0,1666.4026756016026,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1648,1500,2000,2000,1000,1000
59,425633087455653,1.1800247590290383,target_lost_or_stale,tracking,0,706613,175063327872798,425633.069859789,0.017595864017494023,True,True,0.0,315,345,14,17,0.00625,-0.47291666666666665,0.035416666666666666,15.427248620541512,2.7361364859592108,-1.767882266356935e-06,,-0.00010129829186783813,0.0,30.0,29.982404135982506,0.017595864017494023,0.0,1.5,0.0,0.018077160988468677,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.9985591255265405,-7.9985591255265405,0.0,0.0,1.0,-0.32619132060403455,-0.5,-0.8261913206040346,-0.8261913206040346,0.0,0.09955458401236683,-0.8261913206040346,-16.52382641208069,-1.925560143141703,0.0,0.0,-0.0,1666.4493865552224,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1567,1648,1500,2000,2000,1000,1000
60,425633107419046,1.1999881520168856,target_lost_or_stale,tracking,0,706614,175063359606560,425633.103239205,0.004179840965662152,True,True,0.0,315,347,14,17,0.00625,-0.48125,0.035416666666666666,15.427248620541512,2.7361338859354065,2.232154355130689e-06,,-9.594851737812925e-05,0.0,30.0,29.995820159034338,0.004179840965662152,0.0,1.5,0.0,0.038040553976316005,9.98,-9.780000000000001,9.780000000000001,0.10224948875255623,-10.0,-7.951228460741142,-7.951228460741142,0.0,0.0,1.0,-0.3260454272677854,-0.5,-0.8260454272677854,-0.8260454272677854,0.0,0.11951797700021416,-0.8260454272677854,-16.52090854535571,-1.9750321516127862,0.0,0.0,-0.0,1666.4959406969685,1648,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1566,1648,1500,2000,2000,1000,1000
